id,attack_cat
11113,Worms
11114,Analysis
11115,Fuzzers
11116,Fuzzers
11117,Generic
11118,Generic
11119,Reconnaissance
11120,Analysis
11121,Shellcode
11122,Normal
11123,Shellcode
11124,Normal
11125,Normal
11126,Normal
11127,Normal
11128,Generic
11129,Reconnaissance
11130,Analysis
11131,Worms
11132,Generic
11133,Fuzzers
11134,Exploits
11135,DoS
11136,DoS
11137,Worms
11138,Worms
11139,Reconnaissance
11140,Shellcode
11141,Reconnaissance
11142,Reconnaissance
11143,Worms
11144,DoS
11145,Generic
11146,Normal
11147,Normal
11148,Fuzzers
11149,Fuzzers
11150,Normal
11151,Analysis
11152,Normal
11153,Backdoor
11154,Normal
11155,Generic
11156,Analysis
11157,Analysis
11158,Generic
11159,Normal
11160,DoS
11161,Analysis
11162,Analysis
11163,Worms
11164,Analysis
11165,DoS
11166,Reconnaissance
11167,Shellcode
11168,Exploits
11169,Generic
11170,Fuzzers
11171,Backdoor
11172,Fuzzers
11173,Fuzzers
11174,Worms
11175,Analysis
11176,Reconnaissance
11177,Backdoor
11178,Backdoor
11179,Backdoor
11180,Generic
11181,Backdoor
11182,Backdoor
11183,Backdoor
11184,Fuzzers
11185,Reconnaissance
11186,Normal
11187,Analysis
11188,Normal
11189,Normal
11190,Generic
11191,Normal
11192,Normal
11193,Fuzzers
11194,Analysis
11195,Normal
11196,Normal
11197,Backdoor
11198,Fuzzers
11199,Fuzzers
11200,Normal
11201,Backdoor
11202,Generic
11203,DoS
11204,Normal
11205,Generic
11206,Normal
11207,Worms
11208,Backdoor
11209,Fuzzers
11210,Normal
11211,Fuzzers
11212,Worms
11213,Worms
11214,Backdoor
11215,Normal
11216,Generic
11217,Normal
11218,Worms
11219,Fuzzers
11220,Worms
11221,Generic
11222,Normal
11223,Analysis
11224,Analysis
11225,Backdoor
11226,Exploits
11227,Normal
11228,Backdoor
11229,Generic
11230,Backdoor
11231,Fuzzers
11232,Normal
11233,Generic
11234,Backdoor
11235,Normal
11236,Backdoor
11237,Generic
11238,Fuzzers
11239,Normal
11240,Fuzzers
11241,Normal
11242,Normal
11243,Fuzzers
11244,Worms
11245,Shellcode
11246,Generic
11247,Generic
11248,Normal
11249,Normal
11250,Generic
11251,Normal
11252,Normal
11253,Analysis
11254,Generic
11255,Shellcode
11256,Normal
11257,Shellcode
11258,Normal
11259,Generic
11260,Generic
11261,Generic
11262,Generic
11263,Exploits
11264,Analysis
11265,Worms
11266,Backdoor
11267,Normal
11268,Worms
11269,Backdoor
11270,Normal
11271,Normal
11272,Worms
11273,Normal
11274,DoS
11275,Normal
11276,Generic
11277,Shellcode
11278,Generic
11279,Fuzzers
11280,Fuzzers
11281,Reconnaissance
11282,Generic
11283,Analysis
11284,Generic
11285,Generic
11286,Normal
11287,Normal
11288,Normal
11289,Generic
11290,Generic
11291,Normal
11292,Normal
11293,Reconnaissance
11294,DoS
11295,Worms
11296,Normal
11297,Generic
11298,Worms
11299,Fuzzers
11300,Generic
11301,Backdoor
11302,Generic
11303,Fuzzers
11304,Generic
11305,Generic
11306,Fuzzers
11307,Fuzzers
11308,Backdoor
11309,Analysis
11310,Analysis
11311,Generic
11312,Fuzzers
11313,Backdoor
11314,Fuzzers
11315,Normal
11316,Generic
11317,Fuzzers
11318,Worms
11319,Normal
11320,Analysis
11321,Analysis
11322,Normal
11323,Normal
11324,Analysis
11325,Worms
11326,Normal
11327,Normal
11328,Fuzzers
11329,Fuzzers
11330,Normal
11331,Normal
11332,Normal
11333,Normal
11334,DoS
11335,Reconnaissance
11336,Analysis
11337,Normal
11338,Normal
11339,Generic
11340,Generic
11341,Generic
11342,Normal
11343,Generic
11344,Normal
11345,Backdoor
11346,Worms
11347,Backdoor
11348,Analysis
11349,Normal
11350,Normal
11351,Normal
11352,Normal
11353,Fuzzers
11354,Normal
11355,Fuzzers
11356,Generic
11357,Worms
11358,Normal
11359,DoS
11360,Generic
11361,Fuzzers
11362,DoS
11363,Worms
11364,Shellcode
11365,Generic
11366,Fuzzers
11367,Fuzzers
11368,Normal
11369,Worms
11370,Normal
11371,Fuzzers
11372,Generic
11373,Shellcode
11374,Generic
11375,Exploits
11376,Fuzzers
11377,Generic
11378,Worms
11379,Normal
11380,Analysis
11381,Generic
11382,Normal
11383,Fuzzers
11384,Generic
11385,Generic
11386,Analysis
11387,Normal
11388,Generic
11389,Generic
11390,Normal
11391,Shellcode
11392,Generic
11393,Normal
11394,Generic
11395,Backdoor
11396,Generic
11397,Analysis
11398,Worms
11399,Reconnaissance
11400,Generic
11401,Generic
11402,Analysis
11403,Fuzzers
11404,Analysis
11405,Normal
11406,Fuzzers
11407,Exploits
11408,Analysis
11409,Analysis
11410,Normal
11411,Analysis
11412,Normal
11413,Backdoor
11414,Generic
11415,Fuzzers
11416,DoS
11417,Fuzzers
11418,Backdoor
11419,Normal
11420,Worms
11421,Generic
11422,DoS
11423,Backdoor
11424,Fuzzers
11425,Shellcode
11426,Generic
11427,Generic
11428,Generic
11429,DoS
11430,Backdoor
11431,Backdoor
11432,Generic
11433,Normal
11434,Analysis
11435,Normal
11436,Normal
11437,Backdoor
11438,Generic
11439,Backdoor
11440,Generic
11441,Reconnaissance
11442,Shellcode
11443,Backdoor
11444,Normal
11445,DoS
11446,Generic
11447,Normal
11448,Generic
11449,Generic
11450,Reconnaissance
11451,Generic
11452,Generic
11453,Fuzzers
11454,Exploits
11455,Analysis
11456,Generic
11457,Generic
11458,DoS
11459,Generic
11460,Generic
11461,Reconnaissance
11462,Fuzzers
11463,Normal
11464,DoS
11465,Backdoor
11466,DoS
11467,Analysis
11468,Analysis
11469,Generic
11470,Worms
11471,Shellcode
11472,Generic
11473,Exploits
11474,Analysis
11475,Normal
11476,DoS
11477,Normal
11478,Normal
11479,DoS
11480,Normal
11481,Normal
11482,Fuzzers
11483,Normal
11484,Generic
11485,Normal
11486,Fuzzers
11487,Worms
11488,Fuzzers
11489,Generic
11490,Fuzzers
11491,DoS
11492,Backdoor
11493,Analysis
11494,Generic
11495,Fuzzers
11496,Worms
11497,Worms
11498,Normal
11499,Generic
11500,Normal
11501,Exploits
11502,Generic
11503,Normal
11504,Normal
11505,Normal
11506,Normal
11507,Worms
11508,DoS
11509,Exploits
11510,Normal
11511,Worms
11512,Normal
11513,Worms
11514,DoS
11515,Backdoor
11516,Normal
11517,Fuzzers
11518,DoS
11519,Fuzzers
11520,Worms
11521,Normal
11522,Normal
11523,Generic
11524,Exploits
11525,Worms
11526,Fuzzers
11527,DoS
11528,Analysis
11529,Backdoor
11530,Normal
11531,Normal
11532,Normal
11533,Normal
11534,Backdoor
11535,Fuzzers
11536,Normal
11537,Shellcode
11538,Fuzzers
11539,Normal
11540,Normal
11541,Normal
11542,Normal
11543,Fuzzers
11544,Fuzzers
11545,Worms
11546,Fuzzers
11547,Fuzzers
11548,Worms
11549,Normal
11550,Worms
11551,Normal
11552,Normal
11553,Generic
11554,Analysis
11555,Normal
11556,Analysis
11557,Backdoor
11558,Generic
11559,Backdoor
11560,Worms
11561,Fuzzers
11562,Worms
11563,Generic
11564,Worms
11565,Fuzzers
11566,DoS
11567,Normal
11568,Analysis
11569,Normal
11570,Shellcode
11571,Worms
11572,Generic
11573,Fuzzers
11574,Shellcode
11575,Normal
11576,Analysis
11577,DoS
11578,Generic
11579,Normal
11580,Generic
11581,Worms
11582,Exploits
11583,Fuzzers
11584,DoS
11585,Normal
11586,DoS
11587,Normal
11588,Analysis
11589,Normal
11590,Normal
11591,Generic
11592,Worms
11593,Generic
11594,Fuzzers
11595,Normal
11596,Fuzzers
11597,Normal
11598,Normal
11599,Normal
11600,Generic
11601,Normal
11602,Analysis
11603,Normal
11604,Generic
11605,Generic
11606,Analysis
11607,Normal
11608,Generic
11609,Analysis
11610,Generic
11611,Generic
11612,Backdoor
11613,Analysis
11614,Analysis
11615,Fuzzers
11616,Normal
11617,Worms
11618,Reconnaissance
11619,Fuzzers
11620,Generic
11621,Fuzzers
11622,Worms
11623,Normal
11624,Fuzzers
11625,Shellcode
11626,Backdoor
11627,Generic
11628,Fuzzers
11629,Shellcode
11630,Generic
11631,Reconnaissance
11632,Generic
11633,Backdoor
11634,Backdoor
11635,Fuzzers
11636,Normal
11637,Generic
11638,DoS
11639,Worms
11640,Normal
11641,Backdoor
11642,Fuzzers
11643,Normal
11644,Normal
11645,Normal
11646,Normal
11647,Fuzzers
11648,Worms
11649,Generic
11650,Generic
11651,Normal
11652,Worms
11653,Normal
11654,Generic
11655,Generic
11656,Analysis
11657,Worms
11658,Worms
11659,Fuzzers
11660,Reconnaissance
11661,Worms
11662,Generic
11663,Fuzzers
11664,Analysis
11665,Fuzzers
11666,Analysis
11667,Generic
11668,Generic
11669,Normal
11670,Generic
11671,Analysis
11672,Backdoor
11673,Analysis
11674,DoS
11675,Generic
11676,Fuzzers
11677,Generic
11678,Fuzzers
11679,Normal
11680,Generic
11681,Normal
11682,Fuzzers
11683,Reconnaissance
11684,DoS
11685,Backdoor
11686,Backdoor
11687,Analysis
11688,Exploits
11689,Fuzzers
11690,Generic
11691,Worms
11692,Generic
11693,Generic
11694,Backdoor
11695,Worms
11696,Fuzzers
11697,Analysis
11698,Normal
11699,Backdoor
11700,Normal
11701,Normal
11702,Fuzzers
11703,Analysis
11704,Normal
11705,Generic
11706,Worms
11707,Normal
11708,Fuzzers
11709,Analysis
11710,Backdoor
11711,Generic
11712,Fuzzers
11713,DoS
11714,Normal
11715,Generic
11716,Normal
11717,Worms
11718,Backdoor
11719,Backdoor
11720,Normal
11721,Generic
11722,Worms
11723,Fuzzers
11724,Worms
11725,Exploits
11726,Backdoor
11727,Generic
11728,Generic
11729,Fuzzers
11730,Worms
11731,Normal
11732,Fuzzers
11733,Generic
11734,Worms
11735,Analysis
11736,Generic
11737,Fuzzers
11738,Normal
11739,Generic
11740,Generic
11741,Exploits
11742,Normal
11743,Fuzzers
11744,Fuzzers
11745,Fuzzers
11746,Fuzzers
11747,DoS
11748,Normal
11749,Shellcode
11750,Normal
11751,Backdoor
11752,Fuzzers
11753,Generic
11754,Generic
11755,Normal
11756,Backdoor
11757,Worms
11758,Normal
11759,Backdoor
11760,Shellcode
11761,Reconnaissance
11762,Normal
11763,Fuzzers
11764,Generic
11765,Normal
11766,Generic
11767,Analysis
11768,Fuzzers
11769,Exploits
11770,Reconnaissance
11771,Generic
11772,DoS
11773,Generic
11774,Generic
11775,Worms
11776,DoS
11777,Generic
11778,Generic
11779,DoS
11780,Generic
11781,Generic
11782,Fuzzers
11783,Analysis
11784,Analysis
11785,Fuzzers
11786,Generic
11787,DoS
11788,DoS
11789,Normal
11790,Normal
11791,Reconnaissance
11792,Normal
11793,Backdoor
11794,Analysis
11795,Generic
11796,Worms
11797,Normal
11798,Backdoor
11799,Analysis
11800,Fuzzers
11801,Shellcode
11802,Normal
11803,Generic
11804,Backdoor
11805,Normal
11806,Generic
11807,Backdoor
11808,Fuzzers
11809,Generic
11810,Fuzzers
11811,Worms
11812,Worms
11813,Analysis
11814,Normal
11815,Backdoor
11816,DoS
11817,Worms
11818,Generic
11819,Normal
11820,Worms
11821,Normal
11822,Backdoor
11823,Fuzzers
11824,Normal
11825,Reconnaissance
11826,Worms
11827,Worms
11828,Normal
11829,Normal
11830,Normal
11831,Worms
11832,Fuzzers
11833,Backdoor
11834,Normal
11835,Normal
11836,Analysis
11837,Normal
11838,Analysis
11839,Fuzzers
11840,Normal
11841,Generic
11842,Normal
11843,Generic
11844,Normal
11845,Normal
11846,Normal
11847,Generic
11848,Fuzzers
11849,Normal
11850,Worms
11851,Fuzzers
11852,Fuzzers
11853,Normal
11854,Backdoor
11855,Shellcode
11856,Reconnaissance
11857,Normal
11858,Generic
11859,Normal
11860,Generic
11861,Reconnaissance
11862,Normal
11863,Analysis
11864,Analysis
11865,Generic
11866,Worms
11867,Generic
11868,Generic
11869,Shellcode
11870,Fuzzers
11871,Normal
11872,Normal
11873,Normal
11874,Fuzzers
11875,Normal
11876,Fuzzers
11877,Normal
11878,Analysis
11879,Backdoor
11880,Normal
11881,Backdoor
11882,Fuzzers
11883,Worms
11884,Normal
11885,Normal
11886,Backdoor
11887,Normal
11888,Normal
11889,Generic
11890,Backdoor
11891,Fuzzers
11892,Backdoor
11893,Shellcode
11894,Normal
11895,Worms
11896,Reconnaissance
11897,Normal
11898,Normal
11899,Normal
11900,Normal
11901,Analysis
11902,Analysis
11903,Worms
11904,Fuzzers
11905,Normal
11906,Normal
11907,Generic
11908,Normal
11909,Normal
11910,Exploits
11911,DoS
11912,Fuzzers
11913,Fuzzers
11914,Generic
11915,Analysis
11916,Worms
11917,Worms
11918,Fuzzers
11919,Normal
11920,Shellcode
11921,Backdoor
11922,Normal
11923,Generic
11924,Fuzzers
11925,Normal
11926,Normal
11927,Normal
11928,Generic
11929,Fuzzers
11930,Worms
11931,DoS
11932,Generic
11933,Backdoor
11934,Worms
11935,Normal
11936,Fuzzers
11937,Reconnaissance
11938,DoS
11939,Normal
11940,DoS
11941,Generic
11942,Backdoor
11943,Analysis
11944,DoS
11945,Worms
11946,Reconnaissance
11947,Normal
11948,Reconnaissance
11949,Reconnaissance
11950,Fuzzers
11951,Worms
11952,Normal
11953,DoS
11954,Normal
11955,Backdoor
11956,Fuzzers
11957,Normal
11958,Normal
11959,DoS
11960,Backdoor
11961,Analysis
11962,Generic
11963,Analysis
11964,Normal
11965,Generic
11966,Generic
11967,Backdoor
11968,Generic
11969,Normal
11970,Worms
11971,Generic
11972,Normal
11973,DoS
11974,Normal
11975,Normal
11976,Generic
11977,Normal
11978,Fuzzers
11979,Fuzzers
11980,Normal
11981,Exploits
11982,Backdoor
11983,Backdoor
11984,Generic
11985,Analysis
11986,Generic
11987,Normal
11988,Worms
11989,Analysis
11990,Normal
11991,Normal
11992,Backdoor
11993,Generic
11994,Generic
11995,Normal
11996,Normal
11997,DoS
11998,Shellcode
11999,Shellcode
12000,Backdoor
12001,Normal
12002,Worms
12003,Backdoor
12004,Shellcode
12005,Backdoor
12006,Normal
12007,Backdoor
12008,Exploits
12009,Worms
12010,Normal
12011,Generic
12012,Backdoor
12013,Normal
12014,Analysis
12015,Normal
12016,DoS
12017,Backdoor
12018,DoS
12019,Generic
12020,Backdoor
12021,Exploits
12022,Normal
12023,Normal
12024,Generic
12025,Worms
12026,Normal
12027,Backdoor
12028,Reconnaissance
12029,Reconnaissance
12030,Generic
12031,Generic
12032,Backdoor
12033,Generic
12034,Fuzzers
12035,Worms
12036,Normal
12037,Fuzzers
12038,Normal
12039,Generic
12040,Exploits
12041,Normal
12042,Normal
12043,Backdoor
12044,Worms
12045,Generic
12046,Normal
12047,Fuzzers
12048,Normal
12049,Generic
12050,Reconnaissance
12051,Generic
12052,Normal
12053,Analysis
12054,Generic
12055,Generic
12056,Normal
12057,Fuzzers
12058,Reconnaissance
12059,Normal
12060,Generic
12061,Generic
12062,Normal
12063,DoS
12064,Analysis
12065,Normal
12066,DoS
12067,Normal
12068,Generic
12069,Generic
12070,Shellcode
12071,Normal
12072,Fuzzers
12073,Generic
12074,Generic
12075,Generic
12076,Normal
12077,Fuzzers
12078,DoS
12079,Generic
12080,Normal
12081,Worms
12082,Normal
12083,DoS
12084,Generic
12085,Normal
12086,Normal
12087,Backdoor
12088,DoS
12089,Analysis
12090,DoS
12091,Normal
12092,Analysis
12093,Generic
12094,Generic
12095,Generic
12096,Fuzzers
12097,Worms
12098,Fuzzers
12099,Backdoor
12100,Normal
12101,Normal
12102,Normal
12103,Normal
12104,Fuzzers
12105,Backdoor
12106,Normal
12107,Analysis
12108,Fuzzers
12109,Normal
12110,Generic
12111,Normal
12112,Worms
12113,Backdoor
12114,Fuzzers
12115,Worms
12116,Generic
12117,Normal
12118,Fuzzers
12119,Generic
12120,Normal
12121,Normal
12122,Normal
12123,Generic
12124,Analysis
12125,Fuzzers
12126,Generic
12127,Generic
12128,Normal
12129,Generic
12130,Generic
12131,Normal
12132,DoS
12133,Generic
12134,Normal
12135,Fuzzers
12136,Normal
12137,Normal
12138,Analysis
12139,Backdoor
12140,Backdoor
12141,Fuzzers
12142,Normal
12143,Generic
12144,Normal
12145,Generic
12146,Normal
12147,Normal
12148,Normal
12149,Normal
12150,Reconnaissance
12151,Generic
12152,Worms
12153,Normal
12154,Reconnaissance
12155,Analysis
12156,Normal
12157,Worms
12158,Fuzzers
12159,Normal
12160,Normal
12161,Worms
12162,Shellcode
12163,DoS
12164,Backdoor
12165,Normal
12166,Worms
12167,Generic
12168,Normal
12169,Shellcode
12170,Normal
12171,Generic
12172,Normal
12173,Worms
12174,Worms
12175,Generic
12176,DoS
12177,Generic
12178,Normal
12179,Backdoor
12180,Generic
12181,Analysis
12182,Backdoor
12183,Shellcode
12184,Shellcode
12185,Fuzzers
12186,Normal
12187,Fuzzers
12188,Generic
12189,Reconnaissance
12190,Reconnaissance
12191,Generic
12192,Analysis
12193,Fuzzers
12194,Backdoor
12195,Exploits
12196,DoS
12197,Worms
12198,Fuzzers
12199,Generic
12200,Worms
12201,Normal
12202,DoS
12203,Normal
12204,Generic
12205,Normal
12206,Analysis
12207,Normal
12208,Generic
12209,Analysis
12210,Backdoor
12211,Normal
12212,Generic
12213,Analysis
12214,Generic
12215,Normal
12216,DoS
12217,Normal
12218,Normal
12219,Worms
12220,Normal
12221,Normal
12222,Normal
12223,Backdoor
12224,Fuzzers
12225,Worms
12226,Fuzzers
12227,Normal
12228,Worms
12229,Fuzzers
12230,Generic
12231,Fuzzers
12232,Fuzzers
12233,Backdoor
12234,Normal
12235,Normal
12236,Normal
12237,DoS
12238,Analysis
12239,Shellcode
12240,Generic
12241,DoS
12242,Analysis
12243,Normal
12244,Generic
12245,Generic
12246,Normal
12247,Normal
12248,Generic
12249,Normal
12250,Worms
12251,Generic
12252,Reconnaissance
12253,Normal
12254,Fuzzers
12255,Normal
12256,Backdoor
12257,Analysis
12258,Normal
12259,Analysis
12260,Fuzzers
12261,Generic
12262,Worms
12263,Generic
12264,Backdoor
12265,Exploits
12266,Backdoor
12267,Analysis
12268,Fuzzers
12269,Fuzzers
12270,Exploits
12271,Reconnaissance
12272,Generic
12273,Shellcode
12274,Worms
12275,Normal
12276,Normal
12277,Fuzzers
12278,Normal
12279,Reconnaissance
12280,Backdoor
12281,Fuzzers
12282,Normal
12283,Generic
12284,Normal
12285,Normal
12286,Backdoor
12287,Analysis
12288,Normal
12289,DoS
12290,Normal
12291,Normal
12292,Generic
12293,Exploits
12294,Backdoor
12295,Fuzzers
12296,Shellcode
12297,Fuzzers
12298,Fuzzers
12299,Normal
12300,Normal
12301,Fuzzers
12302,Backdoor
12303,Generic
12304,Generic
12305,Generic
12306,Backdoor
12307,Generic
12308,Backdoor
12309,Backdoor
12310,Analysis
12311,Fuzzers
12312,Normal
12313,DoS
12314,Fuzzers
12315,Analysis
12316,Worms
12317,Analysis
12318,Normal
12319,Generic
12320,Worms
12321,Normal
12322,Analysis
12323,Generic
12324,Backdoor
12325,Normal
12326,Generic
12327,Normal
12328,Normal
12329,Analysis
12330,Backdoor
12331,Generic
12332,Fuzzers
12333,Reconnaissance
12334,Generic
12335,Normal
12336,Normal
12337,Backdoor
12338,Normal
12339,Analysis
12340,Normal
12341,Fuzzers
12342,Normal
12343,Backdoor
12344,Exploits
12345,Generic
12346,Fuzzers
12347,Normal
12348,Analysis
12349,Normal
12350,Analysis
12351,Generic
12352,Generic
12353,Fuzzers
12354,Worms
12355,Generic
12356,Generic
12357,Backdoor
12358,DoS
12359,Analysis
12360,Generic
12361,Normal
12362,Normal
12363,Normal
12364,Worms
12365,Analysis
12366,Normal
12367,Fuzzers
12368,Generic
12369,Generic
12370,Normal
12371,Fuzzers
12372,Analysis
12373,Fuzzers
12374,Generic
12375,Normal
12376,Analysis
12377,Backdoor
12378,Reconnaissance
12379,Fuzzers
12380,Generic
12381,Generic
12382,Normal
12383,Generic
12384,Analysis
12385,Normal
12386,Normal
12387,Analysis
12388,Worms
12389,Fuzzers
12390,Normal
12391,Normal
12392,Normal
12393,Normal
12394,Analysis
12395,Worms
12396,Generic
12397,Reconnaissance
12398,Normal
12399,Normal
12400,Generic
12401,Worms
12402,Generic
12403,Normal
12404,Fuzzers
12405,Generic
12406,Normal
12407,Normal
12408,Worms
12409,Generic
12410,Normal
12411,Generic
12412,Fuzzers
12413,Generic
12414,Exploits
12415,Normal
12416,Generic
12417,Generic
12418,Analysis
12419,Fuzzers
12420,Backdoor
12421,Fuzzers
12422,Worms
12423,Generic
12424,Shellcode
12425,Generic
12426,Normal
12427,Normal
12428,Fuzzers
12429,DoS
12430,Normal
12431,Generic
12432,Generic
12433,Generic
12434,Normal
12435,Worms
12436,Analysis
12437,Shellcode
12438,Backdoor
12439,DoS
12440,Normal
12441,Exploits
12442,Generic
12443,Generic
12444,Backdoor
12445,Worms
12446,Generic
12447,Analysis
12448,DoS
12449,DoS
12450,Worms
12451,Fuzzers
12452,Generic
12453,Normal
12454,Normal
12455,Analysis
12456,Backdoor
12457,Generic
12458,Generic
12459,Generic
12460,Normal
12461,Generic
12462,Exploits
12463,Generic
12464,Analysis
12465,Normal
12466,Backdoor
12467,Normal
12468,Analysis
12469,DoS
12470,Generic
12471,Normal
12472,Shellcode
12473,Generic
12474,Worms
12475,Normal
12476,Generic
12477,DoS
12478,Fuzzers
12479,Normal
12480,Backdoor
12481,Generic
12482,Normal
12483,Normal
12484,Backdoor
12485,Generic
12486,Normal
12487,Shellcode
12488,DoS
12489,Generic
12490,Generic
12491,Generic
12492,Fuzzers
12493,DoS
12494,Normal
12495,Generic
12496,Fuzzers
12497,Backdoor
12498,Generic
12499,Analysis
12500,Exploits
12501,Fuzzers
12502,DoS
12503,Normal
12504,Backdoor
12505,Generic
12506,Backdoor
12507,Exploits
12508,Generic
12509,Generic
12510,Backdoor
12511,Shellcode
12512,Generic
12513,Generic
12514,Backdoor
12515,Generic
12516,Backdoor
12517,Exploits
12518,Fuzzers
12519,Fuzzers
12520,Generic
12521,Analysis
12522,Generic
12523,Fuzzers
12524,Fuzzers
12525,Normal
12526,Normal
12527,Normal
12528,Generic
12529,Normal
12530,Reconnaissance
12531,Normal
12532,Backdoor
12533,Generic
12534,Exploits
12535,Generic
12536,Generic
12537,Backdoor
12538,Worms
12539,Worms
12540,Generic
12541,Backdoor
12542,Normal
12543,Analysis
12544,Analysis
12545,Normal
12546,Normal
12547,Generic
12548,Fuzzers
12549,Fuzzers
12550,Analysis
12551,Normal
12552,Generic
12553,Generic
12554,Normal
12555,Generic
12556,Worms
12557,Fuzzers
12558,DoS
12559,Generic
12560,Analysis
12561,Normal
12562,Analysis
12563,Normal
12564,Worms
12565,Normal
12566,Normal
12567,Analysis
12568,Normal
12569,Normal
12570,Shellcode
12571,Analysis
12572,Analysis
12573,Normal
12574,Analysis
12575,Normal
12576,Fuzzers
12577,Fuzzers
12578,Generic
12579,Analysis
12580,Backdoor
12581,Normal
12582,Normal
12583,Normal
12584,Generic
12585,Reconnaissance
12586,Normal
12587,Generic
12588,Normal
12589,Generic
12590,Worms
12591,Generic
12592,Exploits
12593,Worms
12594,Worms
12595,Normal
12596,Generic
12597,Generic
12598,Analysis
12599,Normal
12600,Backdoor
12601,Generic
12602,Normal
12603,Fuzzers
12604,Generic
12605,Generic
12606,Shellcode
12607,Normal
12608,Fuzzers
12609,Worms
12610,Analysis
12611,Normal
12612,Fuzzers
12613,Fuzzers
12614,Shellcode
12615,Generic
12616,Backdoor
12617,Fuzzers
12618,Generic
12619,Generic
12620,Exploits
12621,Generic
12622,Analysis
12623,Worms
12624,Generic
12625,Analysis
12626,Normal
12627,Fuzzers
12628,Fuzzers
12629,Normal
12630,Normal
12631,Fuzzers
12632,Worms
12633,Normal
12634,Normal
12635,Generic
12636,Shellcode
12637,Worms
12638,Backdoor
12639,Normal
12640,Fuzzers
12641,Analysis
12642,Analysis
12643,Normal
12644,Generic
12645,Normal
12646,Generic
12647,Worms
12648,Backdoor
12649,Normal
12650,Fuzzers
12651,DoS
12652,DoS
12653,Normal
12654,Normal
12655,DoS
12656,Analysis
12657,Normal
12658,DoS
12659,Worms
12660,Fuzzers
12661,Reconnaissance
12662,Generic
12663,Fuzzers
12664,Generic
12665,Generic
12666,Normal
12667,Generic
12668,Normal
12669,Normal
12670,Generic
12671,Shellcode
12672,Fuzzers
12673,Backdoor
12674,Fuzzers
12675,Shellcode
12676,Fuzzers
12677,Fuzzers
12678,Exploits
12679,Shellcode
12680,Normal
12681,Normal
12682,Analysis
12683,Shellcode
12684,Backdoor
12685,Normal
12686,Normal
12687,Backdoor
12688,Fuzzers
12689,Backdoor
12690,Normal
12691,Backdoor
12692,Normal
12693,Worms
12694,Fuzzers
12695,Reconnaissance
12696,Backdoor
12697,Analysis
12698,Backdoor
12699,Shellcode
12700,Normal
12701,Fuzzers
12702,Backdoor
12703,Analysis
12704,Normal
12705,Normal
12706,Generic
12707,Worms
12708,Generic
12709,Generic
12710,Normal
12711,Normal
12712,Shellcode
12713,DoS
12714,Exploits
12715,Analysis
12716,Reconnaissance
12717,Worms
12718,Normal
12719,Fuzzers
12720,Normal
12721,Shellcode
12722,DoS
12723,Normal
12724,Normal
12725,Shellcode
12726,DoS
12727,Analysis
12728,Normal
12729,Backdoor
12730,Analysis
12731,Normal
12732,Fuzzers
12733,Shellcode
12734,Analysis
12735,Analysis
12736,DoS
12737,Generic
12738,Normal
12739,Normal
12740,Generic
12741,Normal
12742,Normal
12743,Backdoor
12744,Reconnaissance
12745,Generic
12746,Backdoor
12747,Normal
12748,Analysis
12749,Reconnaissance
12750,Fuzzers
12751,Normal
12752,Generic
12753,Worms
12754,Worms
12755,Backdoor
12756,Generic
12757,Generic
12758,Generic
12759,Normal
12760,Backdoor
12761,Analysis
12762,Fuzzers
12763,Normal
12764,Analysis
12765,DoS
12766,Fuzzers
12767,Analysis
12768,Exploits
12769,Worms
12770,Normal
12771,Generic
12772,Generic
12773,Normal
12774,Backdoor
12775,DoS
12776,Analysis
12777,Analysis
12778,Normal
12779,Exploits
12780,Exploits
12781,Generic
12782,Reconnaissance
12783,Fuzzers
12784,Generic
12785,Generic
12786,Shellcode
12787,Worms
12788,Normal
12789,DoS
12790,Normal
12791,Generic
12792,Normal
12793,Normal
12794,Backdoor
12795,Normal
12796,Generic
12797,Worms
12798,Normal
12799,Worms
12800,Backdoor
12801,Analysis
12802,Generic
12803,Normal
12804,Worms
12805,Generic
12806,Fuzzers
12807,Normal
12808,Backdoor
12809,Backdoor
12810,Normal
12811,Reconnaissance
12812,Normal
12813,Analysis
12814,Worms
12815,Analysis
12816,Generic
12817,Normal
12818,Generic
12819,Worms
12820,Generic
12821,Exploits
12822,Analysis
12823,Fuzzers
12824,Generic
12825,Shellcode
12826,Normal
12827,Normal
12828,Analysis
12829,Generic
12830,Analysis
12831,Fuzzers
12832,Fuzzers
12833,DoS
12834,Normal
12835,Normal
12836,Generic
12837,Fuzzers
12838,Shellcode
12839,Normal
12840,Normal
12841,Analysis
12842,Normal
12843,Generic
12844,Generic
12845,Generic
12846,Normal
12847,Reconnaissance
12848,Shellcode
12849,Shellcode
12850,Normal
12851,Normal
12852,Normal
12853,Normal
12854,Generic
12855,Backdoor
12856,Reconnaissance
12857,Generic
12858,Exploits
12859,Generic
12860,Normal
12861,Backdoor
12862,Analysis
12863,Generic
12864,Generic
12865,DoS
12866,Analysis
12867,Generic
12868,Worms
12869,Analysis
12870,Reconnaissance
12871,Analysis
12872,Fuzzers
12873,Exploits
12874,Worms
12875,Normal
12876,Backdoor
12877,Normal
12878,Fuzzers
12879,Normal
12880,Exploits
12881,Shellcode
12882,Generic
12883,Fuzzers
12884,Generic
12885,Generic
12886,Backdoor
12887,Normal
12888,Worms
12889,Backdoor
12890,Backdoor
